Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
4330,tau ga apa yg bikin nguras energi? chatan sama crush yang cuek abis.. w selalu bingung jwb apa sedangkan dia suka matiin topik😭,Do you know what makes energy drain? Chanan with Crush who is ignorant ... W is always confused about what JWB while he likes to turn off the topic got,tau ga apa yg bikin nguras energi? chatan sama crush yang cuek abis .. w selalu bingung jwb apa sedangkan dia suka matiin topik😭,Negatif,tau ga apa yg bikin nguras energi? chatan sama crush yang cuek abis.. w selalu bingung jwb apa sedangkan dia suka matiin topik:loudly_crying_face:,Don't you think it's too much energy?
3351,"Open Jasa Support System ✅Calling 5k/menit, jdi alarm jg bisa ✅chat 10k/hari, +fast respon, klo gk dibales brrti lagi tidur🤣 +ngingetin makan, mandi, sholat, tidur, dll +bisa jd tmpt curhat +bisa buat pamer di story wa ❌tdk membuka jasa vc, krn orngnya introvert🤣 *becanda y","Open Support System Services ✅Calling 5k/minute, so the alarm can also ✅Chat 10k/day, +fast response, if not dibales brrti again sleeping🤣 +remind eating, bathing, praying, sleeping, etc. +can be confided +Can be made to show off on Story WA ❌TDK Opens VC services, because the people are introverted *joke y","Buka Sistem Dukungan JASA ✅Calling 5K/Menit, JDI Alarm JG Bisa ✅Chat 10K/Hari, +Tanggapan Cepat, Klo GK Dibales Brrti Lagi Tidur🤣 +Ngingetin Makan, Mandi, Sholat, Tidur, Dll +bisa jd tmpt curhat +BISA Buat Pamer di Story WA ❌TDK MEMBUKA JASA VC, KRN ORNGYA INTROVERT🤣 *Becanda y",Netral,"open jasa support system :check_mark_button:calling 5k/menit, jdi alarm jg bisa :check_mark_button:chat 10k/hari, +fast respon, klo gk dibales brrti lagi tidur:rolling_on_the_floor_laughing: +ngingetin makan, mandi, sholat, tidur, dll +bisa jd tmpt curhat +bisa buat pamer di story wa :cross_mark:tdk membuka jasa vc, krn orngnya introvert:rolling_on_the_floor_laughing: *becanda y","open support system:check_mark_button: calling 5k/minute, jdi alarm also:check_markton:chat 10k/day, +bispanic repon, if gblates brit is sleeping:rolling_on_the_flow_furring: +ngetin eat, shower, tarat, till, d +bpt +b show showing for the story of wa_mark: kkbuk, vnccccccrc, or bah_n_arther_rn:"
2700,"Let's breathe, like the first time.. And you gonna be happy..  And you gonna be happy.. Turn this all around.. When everything is new.. Zero O'Clock."" https://t.co/18H4zpdD4y","Let's breathe, like the first time .. and you gonna be happy ..  And you gonna be happy .. turn this all around .. when everything is new .. zero o'clock. ""Https://t.co/18h4zpdd4y","Ayo bernafas, seperti yang pertama kali .. dan kamu akan bahagia ..  Dan kamu akan bahagia .. putar ini semua .. Saat semuanya baru .. nol jam. ""Https://t.co/18h4zpdd4y",Positif,"let's breathe, like the first time.. and you gonna be happy.. and you gonna be happy.. turn this all around.. when everything is new.. zero o'clock.""","Let's breathe, like the first time... and you'll be happy... and you'll be happy... changing all this... when everything is new..."
472,"As an ambivert, gw sedang dalam menikmati isolasi mandiri ini. Like, jiwa introvert gw literally sedang menguasai badan gw. Jiwa ekstrovert istirahat dulu ya. Petakilannya ditabung buat nanti.","As an ambivert, I'm in enjoying this independent isolation. Like, my introverted soul literally is controlling my body. Extrovert soul rests first. The plot is saved for later.","Sebagai seorang Ambivert, GW Sedang Dalam Menikmati Isolasi Mandiri ini. Seperti, Jiwa Introvert GW secara harfiah meredang Menguasai Badan GW. Jiwa Ekstrovert Istirahat Dulu Ya. Petakilanyaa Ditabung Buat Nanti.",Netral,"as an ambivert, gw sedang dalam menikmati isolasi mandiri ini. like, jiwa introvert gw literally sedang menguasai badan gw. jiwa ekstrovert istirahat dulu ya. petakilannya ditabung buat nanti.","As ambivert, I'm enjoying my own isolation. Like, introvert soul. I'm really in control of my body."
240,"Abis deeptalk sama sahabat ku dari SD tentang problem crucial age masing-masing , intinya jalanin aja bro , gak ada problem solving yang pasti .  Biar kehendak Tuhan aja yang ngatur","After Deeptalk with my best friend from elementary school about the problem of crucial age each, the point is just run bro, there is no problem solving that is certain. Let God's will just arrange","Abis Deeptalk Sama Sahabat Ku Dari Sd Tentang Masalah Usia Penting Masing-Masing, Intinya Jalanin Aja Bro, Gak Ada Masalah Memecahkan Yang Pasti. Biar Kehendak Tuhan Aja Yang Ngatur",Positif,"abis deeptalk sama sahabat ku dari sd tentang problem crucial age masing-masing , intinya jalanin aja bro , gak ada problem solving yang pasti . biar kehendak tuhan aja yang ngatur","fontcolor="" # FFFF00""alone deeptalk fontcolor="" # FFFF00""myfriendsfromSd aboutthetimesofan emergency fontcolor="" # FFFF00""letthegod'swill"
2150,"Is that even a minus? I mean, We can ruin the multiverse together. https://t.co/6TK4QTU0wj","Is that even a minus? I mean, we can ruin the multiverse together. https://t.co/6TK4QTU0WJ","Apakah itu minus? Maksudku, kita bisa merusak multiverse bersama. https://t.co/6tk4qtu0wj",Netral,"is that even a minus? i mean, we can ruin the multiverse together.","I mean, we could destroy the multiverse together."
1374,Going into new year with your lifetime support system 🤍 @ Leuweung Geledegan Ecolodge Bogor https://t.co/HNp9waYQ4Q,Going into new year with your lifetime support system 🤍 @ leuweung peledegan ecolodge bogor https://t.co/hnp9wayq4q,Pergi ke Tahun Baru dengan Sistem Dukungan Seumur Hidup Anda 🤍 @ Leuweung Geledegan Ecolodge Bogor https://t.co/hnp9wayq4q,Positif,going into new year with your lifetime support system :white_heart: @ leuweung geledegan ecolodge bogor,log into the new year with your lifetime support system:white_heart:
879,Cuancuancuan gada cuticuticuti sebuah relatable kehidupan usia 22keatas wkwkwkwkwkwkwkwk https://t.co/FQAjsEoMnl,CUANCUANCUAN GADA CUTICUTICUTI A RELATABLE LIFE AGE 22 BEFORE WKWKWKWKWKWKWKWK https://t.co/fqajseomnl,CuanaCuancuan gada cuticuticuti sebuah relatable Kehidupan usia 22keatas wkwkwkwkwkwkwk https://t.co/fqajseomnl,Negatif,cuancuancuan gada cuticuticuti sebuah relatable kehidupan usia 22keatas wkwkwkwkwkwkwkwk,cuancuan gakwkwkwkwkwkwkwkwkkwkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2519,Kenapa si kalo setiap habis overthinking langsung jerawatan,Why if every time after overthinking it is directly spotty,Kenapa Si Kalo Setiap Habis Overfinking Langsung Jerawatan,Negatif,kenapa si kalo setiap habis overthinking langsung jerawatan,Why don't you get a little over-thinking acne?
1068,"Dulu SD, SMP gapernah punya temen yg ampe bestie banget gitu, bener2 gapunya.  Ampe akhirnya SMK ketemu mereka dan yaaa bener2 nyaman dan sebahagia itu.  Pertama kali ngerasain punya temen yang bener2 berhasil bikin aku ga pingin ninggalin Sidoarjo, ya mereka ini. https://t.co/unFYfhjLU4 https://t.co/ShYoBuynkF","I used to be elementary school, junior high school never had a friend who was really bestie, really the gap.  Until finally the vocational high school met them and yeah really comfortable and happy.  The first time I felt my friends who really managed to make me not want to leave Sidoarjo, yes they are. https://t.co/unfyfhjlu4 https://t.co/shyobuynkf","Dulu SD, SMP Gapernah Panya Temen Yg Ampe Bestie Banget Gitu, Bener2 Gapunya.  AMPE AKHIRNYA SMK KETEMU MEREKA DAN YAAA BENER2 NYAMAN DAN SEBAHAGIA ITU.  Pertama kali nggerasain punya temen Yang Bener2 Berhasil Bikin Aku Ga Pingin Ninggalin Sidoarjo, Ya Mereka ini. https://t.co/unfyfhjlu4 https://t.co/shyobuynkf",Positif,"dulu sd, smp gapernah punya temen yg ampe bestie banget gitu, bener2 gapunya. ampe akhirnya smk ketemu mereka dan yaaa bener2 nyaman dan sebahagia itu. pertama kali ngerasain punya temen yang bener2 berhasil bikin aku ga pingin ninggalin sidoarjo, ya mereka ini.","Once upon a time, there was never a friend who was so good, so completely empty. I finally met them. And yes."
4702,"Wah ada yg habis ganti bio tadinya bio nya ""no salty"" terus abis itu dia sendiri ngeSalty wkwkw Spill gak nih? Macem2 sama Gemini🤪😈","Wow someone has finished changing bio At first the bio ""no salty"" then after that he himself ngesalty wkwkw Is this spill? Macem2 and gemini🤪😈","Wah Ada Yg Habis Ganti Bio Tadinya Bio Nya ""No Salty"" Terus Abis Itu Dia Sendiri Ngesalty Wkwkw Tumpah gak nih? MACEM2 SAMA GEMINI🤪😈",Negatif,"wah ada yg habis ganti bio tadinya bio nya ""no salty"" terus abis itu dia sendiri ngesalty wkwkw spill gak nih? macem2 sama gemini:zany_face::smiling_face_with_horns:","fontcolor="" # FFFF00""wellabye fontcolor="" # FFFF00""returnsto bio fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""was fontcolor="" # FFFF00""bibrobis fontcolor="" # FFFF00""was fontcolor="" # FFFF00""not salt fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" fontcolor="" # FFFF00""an fontcolor="" # FFFF00"" fontcolor="" fontcolor="" # FFFF00"" fontcolor="" fontcolor="" fontcolor="" fontcolor="" # FFFF00"" # FFFF00"" fontcolor="" fontcolor="" fontcolor="" # FFFF00"" # FFFF00"" # FFFF00"" # FFFF00"" # FFFF00"" soon"" soon"" soon""sa font"" font""sa fontcolor="" # FFFF00"" # FFFF00""sa font""sa font""sa font""sa font""she""he sends00"" font"" fontcolor=""shey"" fontcolor="" fontcolor=""is FFFF00""is FFFF00""is FFFF00"" font"" font""she sendsy fontcolor="" fontcolor="" font"" font"" font"" font"" font"" font"" # FFFF00"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" fontcolor="" font"" fontcolor"" fontcolor"" fontcolor"" fontcolor=""she fontcolor""she fontcolor"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" # FFFF00"" # FFFF00"" font"" font"" font"" # FFFF00"" # FFFF00"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"" font"
1062,"Dulu belum knal pengen tau,kepo,pengen memiliki...sekarang udah dapet..di sia siain..dasar😅","I didn't want to know yet, kepo, I wanted to have ... now I got it ... I was in vain ... basic","Dulu Belum Knal Pengen Tau, Kepo, Pengen Memiliki ... Sekarang Udah Dapet..Di Sia Siain..dasar😅",Negatif,"dulu belum knal pengen tau,kepo,pengen memiliki...sekarang udah dapet..di sia siain..dasar:grinning_face_with_sweat:",I don't know yet. I don't want to know yet.
4970,Yang ga paham apa-apa nilainya bagus. Giliran yang paham banget sampai detail-detailnya malah dapet ga sesuai harapan... Ah I don't know how to face and describe this semester actually..,"Who don't understand anything good. It is a turn to understand the details to the details, even not as expected ... ah i don't know how to face and describe this semester actually ..",Yang Ga Paham apa-Apa Nilainya Bagus. Giliran Yang Paham Banget Sampai Detail-Detailnya Malah Dapet Ga Sesuai Harapan ... Ah Saya tidak tahu bagaimana menghadapi dan menggambarkan semester ini sebenarnya ..,Negatif,yang ga paham apa-apa nilainya bagus. giliran yang paham banget sampai detail-detailnya malah dapet ga sesuai harapan... ah i don't know how to face and describe this semester actually..,What I understand is that the grades are good. The crazy ones that understand so much that the details aren't getting in the way of expectations... ah I don't know how to deal with and explain this semester really..
3863,"Selalu berupaya menjadi support system untuk orang lain, tp gakbsa nolongin diri sendiri kalo lg stress.. Pada akhirnya badan drop gak karuan.. Payah sekali aku 🙃","Always trying to be a support system for others, but you don't help yourself if you are stressed again ... In the end the body dropped abysmally .. I am so bad 🙃","Selalu Berupaya Menjadi Sistem Dukungan UNTUK ORANG LAIN, TP GAKBSA NOLONGIN Diri Sendiri Kalo LG Stres .. PAYA AKHIRYA BADAN DROP GAK KARUAN .. Payah Sekali Aku 🙃",Negatif,"selalu berupaya menjadi support system untuk orang lain, tp gakbsa nolongin diri sendiri kalo lg stress.. pada akhirnya badan drop gak karuan.. payah sekali aku :upside-down_face:","Always trying to be a support system for someone else, but being self-conscious is stressful..a long-lasting drop of Truan... sucks as a: upside-down_face:"
221,99's bestie 😍 https://t.co/PpCWAb3ShR,99's bestie 😍 https://t.co/ppcwab3shr,Bestie 99 😍 https://t.co/ppcwab3shr,Positif,99's bestie :smiling_face_with_heart-eyes:,99's smiling_face_with_heart-eyes:
1549,he’s always reminds me that i'm pretty all the time even me without make up🙁💗 https://t.co/WDWfcbvFTK,He’s always reminds me that I'm pretty all the time even without make up.,Dia selalu mengingatkan saya bahwa saya cukup sepanjang waktu bahkan saya tanpa make up🙁💗 https://t.co/wdwfcbvftk,Positif,he's always reminds me that i'm pretty all the time even me without make up:slightly_frowning_face::growing_heart:,he's always reminds me that I'm pretty all the time even me without make up:lightly_frowning_face:: growing_heart:
4619,Tunggu aku kumpul bukti dulu baru aku spill akun angel yang aku maksud sebagai 'CEPU' Harap bersabar sayang biar kagak jadi fitnah... Selamat malam 🤗,Wait for me to gather proof first then I spill angel account that I mean as 'Cepu' Please be patient dear so that you don't become slander ... Good evening 🤗,Torggu Aku Kumpul Bukti Dulu Baru Aku Spill Akun Angel Yang AKu Maksud Sebagai 'Cepu' HARAP BERSABAR SISANG BIAR KAGAK JADI FITNAH ... Selamat Malam 🤗,Negatif,tunggu aku kumpul bukti dulu baru aku spill akun angel yang aku maksud sebagai 'cepu' harap bersabar sayang biar kagak jadi fitnah... selamat malam :smiling_face_with_open_hands:,"Wait for me to gather the evidence. Then I'll spill the angel account that I'm looking at as a 'pussy'. Please, dear."
4490,"these people actually exist; @Conscience4 is literally at brunch in her profile pic...as long as things are polite, bombs away! https://t.co/Vc5CWrHMs3","These people actually exist; @Conscience4 is literally at brunch in her profile pic ... as long as things are polite, bombs away! https://t.co/vc5cwrhms3","Orang -orang ini benar -benar ada; @Conscience4 secara harfiah sedang makan siang di foto profilnya ... selama semuanya sopan, bom jauhnya! https://t.co/vc5cwrhms3",Netral,"these people actually exist; is literally at brunch in her profile pic...as long as things are polite, bombs away!","These people really exist; literally at lunch in their profile photos... during polite things, bombs go!"
