emoji_en,label,backtranslated_tweet
tester tester came for breakfast tomorrow. so tomorrow morning you can santuy. to be solemn watching the hue with vicenzo,Netral,tester tester come for breakfast tomorrow. so tomorrow morning you can relax. to be solemn watching rona with vicenzo
see the different between jogging listening to the music and watch reels .. i lost 0.5 km in track while i'm watching reels..:crying_face:,Negatif,see the difference between jogging while listening to music and watching reels.. i lost 0.5 km in running while i was watching reels..:crying_face:
"i know it's too much, but honestly i'm happy ..",Positif,"I know this is a bit much, but I&#39;m honestly happy.."
why is the overthinking first tired knowing or not >>,Negatif,"why overthinking used to be tired, do you know or not &gt;&gt;"
"meis is really cool where there is a beach. there are malls where solaria, starbucks, etc. can be healing in ancol too if bored playing to dufan is delicious too :rolling_on_the_floor_laughing:",Positif,"meis is really cool, there&#39;s a beach. there&#39;s a mall, there&#39;s solaria, starbucks, etc. you can heal in ancol too if you&#39;re bored, playing in dufan is also nice :rolling_on_the_floor_laughing:"
"morning ""sitting on the roof top of the house, knitting, while hearing birds. cheap healing.",Positif,"morning &quot;sitting on the roof of the house, knitting, while listening to the birds. cheap healing."
which is the most difference task? controlling flocks of sheep or a swarm of humans,Netral,Which task is most different? controlling a flock of sheep or a mob of humans?
"interesting, who will come out? darren or martin? honestly i'm like to see martin stay in rush green",Netral,"Interesting, who will be out? Darren or Martin? Honestly I would rather see Martin stay at Rush Green"
"soswit was really when tae was seriously saying ""jimin ah, saranghae"" to jimin continued jimin too ""my love"" aghhhhhh the real soulmate. need vmin in my life for my bestie :pleading_face:",Positif,"that soswit was real when tae was seriously saying &quot;jimin ah, saranghae&quot; to jimin then jimin also said &quot;my darling&quot; aghhhhhh true soulmate. need vmin in my life for my best friend :pleading_face:"
healing small-tiles,Netral,small tile healing
365/365 thank you 2021 for love a lot of lessons and praise **** 2021 already upgraded ... thanks for everyone in my life that i have written in this 2021 book ... every story is happy and sad! whatever that is thank you! see you on 2022! my new journey has started!,Positif,"365/365 thank you 2021 for the love, many lessons and compliments **** 2021 has been improved... thank you to everyone in my life that I have written in this 2021 book... every story has a happy and sad one! whatever it is thank you! see you in 2022! my new journey has begun!"
have toxic relationship with my trust issues :smiling_face_with_tear:,Negatif,having a toxic relationship with my trust issues :smiling_face_with_tear:
"same ma, i also want to make you a order with whom",Positif,"same ma&#39;am, i also want to order from someone"
"previously there was a plans for a meeting outside the city, it turned out to be canceled. and this afternoon fathan really asked for an unexpected staycation, but in the hospital. hurry up, son. i hope you will be healthy soon, don't have a fever anymore, you can and want to eat with gusto",Negatif,"Previously there was a plan to gather outside the city, but it turned out to be cancelled. and this afternoon Fathan asked for a really unexpected staycation, but at the hospital. get well soon, son. I hope you get well soon, don&#39;t have a fever anymore, you can eat and want to eat with gusto"
"after a lot of sharing with apipol, we concluded that migrating is the right healing to determine the mind. being an adult and thinking complex turns out to be uncomfortable. but isokei.",Positif,"after much sharing with apipol, we concluded that migration is the right healing to calm the mind. becoming an adult and thinking complexly is not pleasant. but isokei."
how do they keep flinding even dumber wh press secretaries? :face_with_rolling_eyes::unamused_face:,Negatif,how can they keep looking dumber than the press secretary? :face_with_rolling_eyes::unamused_face:
"i am every day ""today i don't have to hold a laptop, rest and still hurt"" while reality",Negatif,"I say every day &quot;today I don&#39;t need to touch the laptop, rest and still get sick&quot; while the reality is"
"im gonna find someone, someday, who is might actually treating me well, this is the big world !!",Positif,"I&#39;ll find someone, someday, who might actually treat me right, it&#39;s a big world!!"
"sunsetz, nothing gonna hurt u baby, crush, sweet",Positif,"sunsetz, no one&#39;s gonna hurt you baby, baby, sweet"
"need around a month to reached 1000k vax, and the target is 180000k vax. so we need 180 months. die &ht://t.co/c13dwlgfqo",Negatif,"it takes about a month to reach 1000 thousand vaccines, and the target is 180000 thousand vaccines. so we need 180 months. die &amp;ht://t.co/c13dwlgfqo"
"i was once a child like this, my time was **** in denial, so i was looking for an escape from **** appetite by supporting fanatics like this, so that ""the energy was ventured there"", and it was proven in the book orwell. fanatical movements silence sexuality to absorb their energy/exploitation.",Negatif,"I was once a child like this, my time was full of **** denial, so I sought escape from **** lust by supporting fanatics like this, so that &quot;the energy was channeled there&quot;, and that is evident in Orwell&#39;s book. Fanatic movements silence sexuality to absorb their energy/exploitation."
"indeed, need a support system for confidence again :pleading_face:",Positif,I really need a support system to be confident again :pleading_face:
hi. perhaps my twitter friends are pleased to help follow :) a week ago focus on trying to open this thrifting business and yes hopefully smoothly for the future.,Netral,hi. maybe my twitter friends would like to help follow :) a week ago I focused on trying to open this used goods business and hopefully it will go smoothly in the future.
"yes, this genius face really means that it is even when we want to try like which is hard to beat what is really from the sono already cha eun woo.",Netral,"Yes, this genius face really means that when we want to try it, it&#39;s hard to beat what&#39;s real from Sono Already Cha Eun Woo."
"until everyone's vaccinated, i'm still gonna wear a mask .. even if i already got my 2nd vaccine.",Netral,"Until everyone is vaccinated, I will continue to wear a mask.. even though I have had my 2nd vaccine."
i was very overthinking on new year's eve free,Negatif,I think too much about free new years eve
but seriously the reason i could wake up at 6 on sunday is either gym or work and yes i was on my laptop at 6 am while waiting for the dog food to defrost :smiling_face_with_tear:,Netral,"but seriously, the reason I can wake up at 6 on Sundays is because I go to the gym or work and yes, I&#39;m in front of my laptop at 6 am while waiting for the dog food to thaw :smiling_face_with_tear:"
"my heart is like an open highway like frankie said, ""i did it way"" i just want to live while i'm alive it's my life :face_with_tears_of_joy:",Positif,"my heart is like an open highway like frankie said, &quot;i do it this way&quot; i just wanna live while i live this is my life :face_with_tears_of_joy:"
