Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txten,backtranslated_tweet,texten,ratio_baku_campuran
3589,"Pernah cari makan malem sama crush dari rumah ke Sumber, Manahan, Balaikota,Mojosongo, ujung2nya cuman makan 1 km deket rumah wkwkw. https://t.co/HPYRMbIn2q","Never look for dinner with crush from house to source, Manahan, City Hall, Mojosongo, in the end, only 1 km near the house. https://t.co/hpyrmbin2q","Pernah Cari Makan Malem Sama Crush Dari Duat Ke Sumber, Manahan, Balaikota, Mojosongo, Ujung2nya Cuman Makan 1 Km Deket Rumah Wkwkw. https://t.co/hpyrmbin2q",Netral,"pernah cari makan malem sama crush dari rumah ke sumber, manahan, balaikota,mojosongo, ujung2nya cuman makan 1 km deket rumah wkwkw.","Have you ever looked for dinner with your crush from home to Sumber, Manahan, City Hall, Mojosongo, in the end you only had to eat 1 km near your house hahaha.","Pernahkah kamu mencari makan malam bersama gebetanmu dari rumah ke Sumber, Manahan, Balai Kota, Mojosongo, akhirnya kamu hanya tinggal makan 1 km di dekat rumah hahaha.",,0.7692307692307693
886,"Curhat chanyeol ke mas crush jdnya begituu, antara sedih tp mo ngakak🙂 https://t.co/eJ8dJ4WAIO","Confide Chanyeol to Mas Crush so it is like that, between sad but mo https://t.co/ej8dj4waio","Curhat Chanyeol Ke Mas Crush Jdnya Begituu, Antara Sedih Tp Mo Ngakak🙂 https://t.co/ej8dj4Waio",Netral,"curhat chanyeol ke mas crush jdnya begituu, antara sedih tp mo ngakak:slightly_smiling_face:","Chanyeol's confiding in his crush was like that, between sad but still laughing:slightly_smiling_face:","Curhat Chanyeol pada gebetannya memang seperti itu, antara sedih namun tetap tertawa:wajah_sedikit_tersenyum:",,0.6666666666666666
3420,overthinking itu nyiksaaaaa,Overthinking is tortured,terlalu banyak berpikir Itu nyikssaaaa,Negatif,overthinking itu nyiksaaaaa,overthinking is painful,berpikir berlebihan itu menyakitkan,,1.0
718,boleh lah staycation bareng ke bali,may stay together together to Bali,Boleh Lah Staycation Bareng Ke Bali,Netral,boleh lah staycation bareng ke bali,it's okay to go on a staycation together to Bali,tidak apa-apa kalau staycation bareng ke Bali,,0.5714285714285714
812,Careful! $XRP is getting pumped by a group with 180.000 members. I did not even know this was possible! They also pumped $eth and $btc. They will pump again tomorrow! https://t.co/3uKohKdmT5 https://t.co/9EB597IyzO,"Careful! $ Xrp is getting pumped by a group with 180,000 members. I did not even know this was possible! They also pumped $ eth and $ btc. They will pump again tomorrow! https://t.co/3ukohkdmt5 https://t.co/9eb597iyzo",Hati-hati! $ XRP dipompa oleh grup dengan 180.000 anggota. Saya bahkan tidak tahu ini mungkin! Mereka juga memompa $ ETH dan $ BTC. Mereka akan memompa lagi besok! https://t.co/3ukohkdmt5 https://t.co/9eb597iyzo,Netral,careful! $xrp is getting pumped by a group with 180.000 members. i did not even know this was possible! they also pumped $eth and $btc. they will pump again tomorrow!,"be careful! $xrp is getting pumped by a group with 180,000 members. i did not even know this was possible! they also pumped $eth and $btc. they will pump again tomorrow!",hati-hati! $xrp semakin dipompa oleh grup dengan 180.000 anggota. aku bahkan tidak tahu ini mungkin! mereka juga memompa $eth dan $btc. mereka akan memompa lagi besok!,,0.8076923076923077
3822,"Score aside, I actually like the feisty-ness of the players. That being said, our options in front are pathetic @ManUtd","Score Aside, I actually like the feisty-ness of the players. That being said, our options in front are pathetic @manutd","Di samping skor, saya benar-benar menyukai kekejaman para pemain. Yang sedang dikatakan, opsi kami di depan adalah @manutd yang menyedihkan",Positif,"score aside, i actually like the feisty-ness of the players. that being said, our options in front are pathetic","score aside, i actually like the feisty-ness of the players. that being said, our options ahead are pathetic","Selain skor, saya sebenarnya menyukai semangat para pemainnya. Meski begitu, pilihan kita ke depan sungguh menyedihkan",,0.9375
1581,Healing dengerin suara jamur https://t.co/bbr2kwxUDG,Healing listening to mushroom sound https://t.co/bbr2kwxudg,Penyembuhan Dengerin Suara Jamur https://t.co/BBR2KWXUDG,Netral,healing dengerin suara jamur,healing listen to the sound of mushrooms,penyembuhan mendengarkan suara jamur,,1.0
4175,Staycation di akhir PPKM level 4 https://t.co/tLevpJ68xO,Staycation at the end of PPKM level 4 https://t.co/tlevpj68xo,Staycation di akhir ppkm level 4 https://t.co/tlevpj68xo,Netral,staycation di akhir ppkm level 4,staycation at the end of ppkm level 4,staycation di akhir ppkm level 4,,0.5
4267,"Sungguh, tempat ternyaman saat ini buat self healing https://t.co/7GTgEYoeMl","Really, the most comfortable place for self healing https://t.co/7gtgeyoeml","SUNGGUH, Tempat Ternyaman Saat Ini Buat Self Healing https://t.co/7gtgeyoeml",Positif,"sungguh, tempat ternyaman saat ini buat self healing","Really, the most comfortable place right now for self-healing","Sungguh, tempat ternyaman saat ini untuk self healing",,1.0
4309,Tahun baru kemana aja?  Me: Really fcking me: For fcking shake this NY does not even make some hype: https://t.co/8MZmjLjPwo,Where have you been a new year?  Me: Really fcking me: For fcking shake this ny does not even make some hype: https://t.co/8mzmjljpwo,Tahun Baru KEMANA AJA?  Saya: Benar -benar fcking saya: Untuk fcking shake NY ini bahkan tidak membuat hype: https://t.co/8mzmjljpwo,Negatif,tahun baru kemana aja? me: really fcking me: for fcking shake this ny does not even make some hype:,where have you been for New Year? me: really fcking me: for fcking shake this ny does not even make some hype:,"kemana saja kamu saat tahun baru? aku: sungguh sialan aku: karena goyangan sialan ini, ny bahkan tidak membuat heboh:",,0.9473684210526315
1286,Gak bisa bobok bestie,Can't Bobok Bestie,Bestie Gak Bisa Bobok,Netral,gak bisa bobok bestie,Can't sleep bestie,Tidak bisa tidur sahabat,,1.0
1652,healing nya ke warunk:3 https://t.co/fgLQAvviO3,Healing to Warunk: 3 https://t.co/fglqavvio3,Penyembuhan Nya Ke Warunk: 3 https://t.co/fglqavvio3,Positif,healing nya ke warunk:3,the healing goes to warunk:3,kesembuhan menuju warunk:3,,0.6666666666666666
79,"[Tuban 30°C] Selamat siang …Nasi Jagung - literally translated as 'corn rice' - looks like couscous, but made of corn and has finer grains.🌞#SpicyFriedEels#NasiJagung#BananaLeaf#Eel @ Maibit https://t.co/A8oQ1QJ2LZ","[Tuban 30 ° C] Good afternoon ... Corn Rice - Literally Translated as 'Corn Rice' - Looks Like Couscous, but Made of Corn and Has Finger Grains. CO/A8OQ1QJ2LZ","[Tuban 30 ° C] Selamat siang… Nasi Jagung - secara harfiah diterjemahkan sebagai 'nasi jagung' - terlihat seperti couscous, tetapi terbuat dari jagung dan memiliki butiran yang lebih halus.🌞#spicyfriedeels#nasijagung#pisang#belati @ maibit https: // t. CO/A8OQ1QJ2LZ",Netral,"[tuban 30°c] selamat siang …nasi jagung - literally translated as 'corn rice' - looks like couscous, but made of corn and has finer grains.:sun_with_face: @ maibit","[tuban 30°c] good afternoon …corn rice - literally translated as 'corn rice' - looks like couscous, but made of corn and has finer grains.:sun_with_face: @ maibit","[tuban 30°c] selamat siang …nasi jagung - secara harfiah diterjemahkan sebagai 'nasi jagung' - terlihat seperti couscous, tetapi terbuat dari jagung dan memiliki butiran yang lebih halus.:sun_with_face: @ maibit",,0.7931034482758621
2370,Kaget bestie baru bangun tidur NCT DREAM CMBK https://t.co/C5lIeQgvTK,Shocked Bestie just woke up NCT Dream CMBK https://t.co/c5lieqgvtk,Kaget bestie baru bangun tidur nct dream cmbk https://t.co/c5lieqgvtk,Positif,kaget bestie baru bangun tidur nct dream cmbk,shocked bestie just woke up nct dream cmbk,kaget bestie baru bangun nct dream cmbk,,0.5714285714285714
885,Cuma takut sama diri sendiri takut udh ga sanggup overthinking tiap hari.,"Just afraid of yourself, I am afraid that I can't overthinking every day.",CUMA TAKUT SAMA Diri Sendiri Takut Udh Ga Sanggup Overfinking Tiap Hari.,Negatif,cuma takut sama diri sendiri takut udh ga sanggup overthinking tiap hari.,"I'm just afraid of myself, I'm afraid I won't be able to overthink every day.","Aku hanya takut pada diriku sendiri, aku takut aku tidak akan bisa berpikir berlebihan setiap hari.",,1.0
1210,Finally got a place where I can do whatever I want,Finally Got a Place Where I Can Do Whatever I Want,Akhirnya mendapat tempat di mana saya bisa melakukan apapun yang saya inginkan,Positif,finally got a place where i can do whatever i want,finally got a place where i can do whatever i want,Akhirnya mendapat tempat di mana aku bisa melakukan apa pun yang kuinginkan,,1.0
4003,should y'all be concerned with the friends who's actually cepuin itu story too? they're low-key snake,Should Y'all Be Concerned with the Friends Who's Actually Cepuin Is Story Too? they're low-key snake,Haruskah kalian peduli dengan teman -teman yang sebenarnya juga cerita cepuin itu? Mereka ular rendah,Negatif,should y'all be concerned with the friends who's actually cepuin itu story too? they're low-key snake,should y'all be concerned with the friends who's actually telling the story too? they're low-key snakes,haruskah kalian peduli dengan teman-teman yang sebenarnya juga bercerita? mereka adalah ular yang rendah hati,,0.9333333333333333
4739,we graduated together bestie 🐨🐣 https://t.co/UzOLLqR1B8,We graduated Together Bestie 🐨🐣 https://t.co/uzollqr1b8,Kami lulus bersama bestie 🐨🐣 https://t.co/uzollqr1b8,Positif,we graduated together bestie :koala::hatching_chick:,we graduated together bestie :koala::hatching_chick:,kita wisuda bareng sahabat :koala::hatching_chick:,,0.8
1401,"gradually, slowly but surely, will definitely get good results.  постепенно, медленно, но верно, обязательно добьетесь хороших результатов.  #surflessons #surfing #surfer #surfinstructors #surfcoach #surfinglessons #learntosurf #canggubali #canggubeach #pererenanbeach https://t.co/3A39ECvkeP","Gradually, Slowly but Surely, Will Definitely Get Good Results.  посепено, медлено, но верно, бязело добес хороших резллов.  #surflessons #surfing #surfer #surfinstruors #surfcoach #surfinglessons #learNtosurf #canggubali #canggubeach #pererenanbeach https://t.co/3a39ecvkep","Perlahan -lahan, perlahan tapi pasti, pasti akan mendapatkan hasil yang baik.  постепенно, медленно, но Верно, обihanзательно добьетесь хороших рлльтатов.  #surflessons #surfing #surfer #surfinstructors #surfcoach #surfinglessons #learnntosurf #canggubali #canggubeach #pererenanbeach https://t.co/3a39ecvkep",Positif,"gradually, slowly but surely, will definitely get good results. постепенно, медленно, но верно, обязательно добьетесь хороших результатов.","Gradually, slowly but surely, will definitely get good results. постепенно, медленно, но верно, online результатов.","Bertahap, perlahan tapi pasti, pasti akan membuahkan hasil yang baik. posting, telepon, tidak ada, panggilan online.",,0.9375
3913,Self Healing terbaik https://t.co/64Hgq9gAAu,Best Self Healing https://t.co/64hgq9gaau,Self Healing Terbaik https://t.co/64hgq9gaau,Positif,self healing terbaik,the best self healing,penyembuhan diri terbaik,,1.0
1157,Even the fools know nothing is forever~,Even the fools know nothing is forever ~,Bahkan orang -orang bodoh tahu tidak ada yang selamanya ~,Netral,even the fools know nothing is forever~,even the fools know nothing is forever~,bahkan orang bodoh pun tahu tidak ada yang abadi~,,1.0
4176,"Staycation di Bogor emang selalu menyenangkan, selain banyak kuliner makanan disini juga sering turun Hujan 💙","Staycation in Bogor is always fun, besides a lot of food culinary here it also often rains 💙","Staycation Di Bogor Emang Selalu Menyenangkan, Selain Banyak Kuliner Makanan Disini Jagi Sering Turun Hujan 💙",Positif,"staycation di bogor emang selalu menyenangkan, selain banyak kuliner makanan disini juga sering turun hujan :blue_heart:","Staycations in Bogor are always fun, apart from lots of culinary food here, it also often rains :blue_heart:","Staycation di bogor memang selalu seru, selain banyak kuliner disini juga sering hujan :blue_heart:",,0.8571428571428571
2975,me: all day wandering around the realm of idiots https://t.co/Oqo4cWkpMe,ME: All day wandering around the realm of idiots https://t.co/oqo4cwkpme,Saya: sepanjang hari berkeliaran di sekitar ranah idiot https://t.co/oqo4cwkpme,Negatif,me: all day wandering around the realm of idiots,me: all day wandering around the realm of idiots,aku: seharian berkeliaran di dunia idiot,,1.0
1688,"Healing yang paling ideal adalah ""ketiban"" duit banyak, jajanin ortu, dan travelling keliling Indonesia.","The most ideal healing is ""more"" money, parents' snacks, and traveling around Indonesia.","Menyembuhkan Yang Paling Ideal Adalah ""Ketiban"" Duit Banyak, Jajanin Ortu, Dan Bepergian Keliling Indonesia.",Positif,"healing yang paling ideal adalah ""ketiban"" duit banyak, jajanin ortu, dan travelling keliling indonesia.","The most ideal healing is getting a lot of money, having snacks with your parents, and traveling around Indonesia.","Penyembuhan yang paling ideal adalah mendapat uang banyak, jajan bersama orang tua, dan jalan-jalan keliling Indonesia.",,0.9375
2652,"Lagi rame, gaslighting 🚀 https://t.co/svtedM4tdn","Again crowded, gaslighting 🚀 https://t.co/svtedm4tdn","Lagi Rame, Gaslighting 🚀 https://t.co/svtedm4tdn",Negatif,"lagi rame, gaslighting :rocket:","busy again, gaslighting :rocket:","sibuk lagi, gaslighting :rocket:",,1.0
2614,Kondangan sendiri ✅ Makan ayce sendiri ✅ Jalan-jalan sendiri ✅ Staycation sendiri ✅ Ngopi sendiri ✅  Tinggal nonton bioskop sendiri aja belum,Self -invitation ✅ Eat your own ayce ✅ Own traveling ✅ Staycation itself ✅ Coffee Own ✅  Just watching your own cinema,Kondangan Sendiri ✅ Makan Ayce Sendiri ✅ Jalan-Jalan Sendiri ✅ Staycation sendiri ✅ Ngopi Sendiri ✅  Tinggal Nonton Bioskop Sendiri Aja Belum,Positif,kondangan sendiri :check_mark_button: makan ayce sendiri :check_mark_button: jalan-jalan sendiri :check_mark_button: staycation sendiri :check_mark_button: ngopi sendiri :check_mark_button: tinggal nonton bioskop sendiri aja belum,own dinner :check_mark_button: eat alone,makan malam sendiri :check_mark_button: makan sendiri,,0.8333333333333334
