Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,txtin,backtranslated_tweet
886,"Curhat chanyeol ke mas crush jdnya begituu, antara sedih tp mo ngakak🙂 https://t.co/eJ8dJ4WAIO","Confide Chanyeol to Mas Crush so it is like that, between sad but mo https://t.co/ej8dj4waio","Curhat Chanyeol Ke Mas Crush Jdnya Begituu, Antara Sedih Tp Mo Ngakak🙂 https://t.co/ej8dj4Waio",Netral,"curhat chanyeol ke mas crush jdnya begituu, antara sedih tp mo ngakak:slightly_smiling_face:","curhat chanyeol ke mas crush jdnya begituu, antara sedih tp mo ngakak:slightly_smiling_face:","Chanyeol's confiding in his crush was like that, between sad but still laughing:slightly_smiling_face:"
3420,overthinking itu nyiksaaaaa,Overthinking is tortured,terlalu banyak berpikir Itu nyikssaaaa,Negatif,overthinking itu nyiksaaaaa,overthinking itu nyiksaaaaa,overthinking is painful
718,boleh lah staycation bareng ke bali,may stay together together to Bali,Boleh Lah Staycation Bareng Ke Bali,Netral,boleh lah staycation bareng ke bali,boleh lah staycation bareng ke bali,it's okay to go on a staycation together to Bali
812,Careful! $XRP is getting pumped by a group with 180.000 members. I did not even know this was possible! They also pumped $eth and $btc. They will pump again tomorrow! https://t.co/3uKohKdmT5 https://t.co/9EB597IyzO,"Careful! $ Xrp is getting pumped by a group with 180,000 members. I did not even know this was possible! They also pumped $ eth and $ btc. They will pump again tomorrow! https://t.co/3ukohkdmt5 https://t.co/9eb597iyzo",Hati-hati! $ XRP dipompa oleh grup dengan 180.000 anggota. Saya bahkan tidak tahu ini mungkin! Mereka juga memompa $ ETH dan $ BTC. Mereka akan memompa lagi besok! https://t.co/3ukohkdmt5 https://t.co/9eb597iyzo,Netral,careful! $xrp is getting pumped by a group with 180.000 members. i did not even know this was possible! they also pumped $eth and $btc. they will pump again tomorrow!,hati-hati! $xrp semakin dipompa oleh grup dengan 180.000 anggota. aku bahkan tidak tahu ini mungkin! mereka juga memompa $eth dan $btc. mereka akan memompa lagi besok!,"Be careful! $xrp is getting pumped by a group with 180,000 members. I didn't even know this was possible! they also pump $eth and $btc. they will pump again tomorrow!"
3822,"Score aside, I actually like the feisty-ness of the players. That being said, our options in front are pathetic @ManUtd","Score Aside, I actually like the feisty-ness of the players. That being said, our options in front are pathetic @manutd","Di samping skor, saya benar-benar menyukai kekejaman para pemain. Yang sedang dikatakan, opsi kami di depan adalah @manutd yang menyedihkan",Positif,"score aside, i actually like the feisty-ness of the players. that being said, our options in front are pathetic","Selain skor, saya sebenarnya menyukai semangat para pemainnya. Meski begitu, pilihan kita di depan menyedihkan","Apart from the score, I actually liked the enthusiasm of the players. Even so, our choices ahead are sad"
1581,Healing dengerin suara jamur https://t.co/bbr2kwxUDG,Healing listening to mushroom sound https://t.co/bbr2kwxudg,Penyembuhan Dengerin Suara Jamur https://t.co/BBR2KWXUDG,Netral,healing dengerin suara jamur,penyembuhan dengerin suara jamur,healing listen to the voice of the mushroom
4175,Staycation di akhir PPKM level 4 https://t.co/tLevpJ68xO,Staycation at the end of PPKM level 4 https://t.co/tlevpj68xo,Staycation di akhir ppkm level 4 https://t.co/tlevpj68xo,Netral,staycation di akhir ppkm level 4,staycation di akhir ppkm level 4,staycation at the end of ppkm level 4
4267,"Sungguh, tempat ternyaman saat ini buat self healing https://t.co/7GTgEYoeMl","Really, the most comfortable place for self healing https://t.co/7gtgeyoeml","SUNGGUH, Tempat Ternyaman Saat Ini Buat Self Healing https://t.co/7gtgeyoeml",Positif,"sungguh, tempat ternyaman saat ini buat self healing","sungguh, tempat ternyaman saat ini buat self healing","Really, the most comfortable place right now for self-healing"
4309,Tahun baru kemana aja?  Me: Really fcking me: For fcking shake this NY does not even make some hype: https://t.co/8MZmjLjPwo,Where have you been a new year?  Me: Really fcking me: For fcking shake this ny does not even make some hype: https://t.co/8mzmjljpwo,Tahun Baru KEMANA AJA?  Saya: Benar -benar fcking saya: Untuk fcking shake NY ini bahkan tidak membuat hype: https://t.co/8mzmjljpwo,Negatif,tahun baru kemana aja? me: really fcking me: for fcking shake this ny does not even make some hype:,"tahun baru kemana aja? aku: sungguh sialan aku: karena goyangan sialan ini, ny bahkan tidak membuat heboh:","where have you been for New Year? me: damn it me: because of this damn shake, ny didn't even make a scene:"
1286,Gak bisa bobok bestie,Can't Bobok Bestie,Bestie Gak Bisa Bobok,Netral,gak bisa bobok bestie,gak bisa bobok bestie,Can't sleep bestie
1652,healing nya ke warunk:3 https://t.co/fgLQAvviO3,Healing to Warunk: 3 https://t.co/fglqavvio3,Penyembuhan Nya Ke Warunk: 3 https://t.co/fglqavvio3,Positif,healing nya ke warunk:3,penyembuhannya ke warunk:3,the healing goes to warunk:3
79,"[Tuban 30°C] Selamat siang …Nasi Jagung - literally translated as 'corn rice' - looks like couscous, but made of corn and has finer grains.🌞#SpicyFriedEels#NasiJagung#BananaLeaf#Eel @ Maibit https://t.co/A8oQ1QJ2LZ","[Tuban 30 ° C] Good afternoon ... Corn Rice - Literally Translated as 'Corn Rice' - Looks Like Couscous, but Made of Corn and Has Finger Grains. CO/A8OQ1QJ2LZ","[Tuban 30 ° C] Selamat siang… Nasi Jagung - secara harfiah diterjemahkan sebagai 'nasi jagung' - terlihat seperti couscous, tetapi terbuat dari jagung dan memiliki butiran yang lebih halus.🌞#spicyfriedeels#nasijagung#pisang#belati @ maibit https: // t. CO/A8OQ1QJ2LZ",Netral,"[tuban 30°c] selamat siang …nasi jagung - literally translated as 'corn rice' - looks like couscous, but made of corn and has finer grains.:sun_with_face: @ maibit","[tuban 30°c] selamat siang …nasi jagung - secara harfiah diterjemahkan sebagai 'nasi jagung' - bentuknya seperti couscous, tetapi terbuat dari jagung dan butirannya lebih halus.:sun_with_face: @ maibit","[tuban 30°c] good afternoon …corn rice - literally translated as 'corn rice' - looks like couscous, but made from corn and the grains are finer.:sun_with_face: @ maibit"
2370,Kaget bestie baru bangun tidur NCT DREAM CMBK https://t.co/C5lIeQgvTK,Shocked Bestie just woke up NCT Dream CMBK https://t.co/c5lieqgvtk,Kaget bestie baru bangun tidur nct dream cmbk https://t.co/c5lieqgvtk,Positif,kaget bestie baru bangun tidur nct dream cmbk,kaget bestie baru bangun tidur nct dream cmbk,shocked bestie just woke up nct dream cmbk
885,Cuma takut sama diri sendiri takut udh ga sanggup overthinking tiap hari.,"Just afraid of yourself, I am afraid that I can't overthinking every day.",CUMA TAKUT SAMA Diri Sendiri Takut Udh Ga Sanggup Overfinking Tiap Hari.,Negatif,cuma takut sama diri sendiri takut udh ga sanggup overthinking tiap hari.,cuma takut sama diri sendiri takut udh ga sanggup overthinking tiap hari.,"I'm just afraid of myself, I'm afraid I won't be able to overthink every day."
1210,Finally got a place where I can do whatever I want,Finally Got a Place Where I Can Do Whatever I Want,Akhirnya mendapat tempat di mana saya bisa melakukan apapun yang saya inginkan,Positif,finally got a place where i can do whatever i want,Akhirnya mendapat tempat di mana aku bisa melakukan apa pun yang kuinginkan,Finally got a place where I can do whatever I want
4003,should y'all be concerned with the friends who's actually cepuin itu story too? they're low-key snake,Should Y'all Be Concerned with the Friends Who's Actually Cepuin Is Story Too? they're low-key snake,Haruskah kalian peduli dengan teman -teman yang sebenarnya juga cerita cepuin itu? Mereka ular rendah,Negatif,should y'all be concerned with the friends who's actually cepuin itu story too? they're low-key snake,haruskah kalian peduli dengan teman-teman yang sebenarnya cepuin cerita itu juga? mereka adalah ular yang rendah hati,should you care about friends who actually like the story too? they are humble snakes
4739,we graduated together bestie 🐨🐣 https://t.co/UzOLLqR1B8,We graduated Together Bestie 🐨🐣 https://t.co/uzollqr1b8,Kami lulus bersama bestie 🐨🐣 https://t.co/uzollqr1b8,Positif,we graduated together bestie :koala::hatching_chick:,kita wisuda bareng sahabat :koala::hatching_chick:,we graduated together with friends :koala::hatching_chick:
1401,"gradually, slowly but surely, will definitely get good results.  постепенно, медленно, но верно, обязательно добьетесь хороших результатов.  #surflessons #surfing #surfer #surfinstructors #surfcoach #surfinglessons #learntosurf #canggubali #canggubeach #pererenanbeach https://t.co/3A39ECvkeP","Gradually, Slowly but Surely, Will Definitely Get Good Results.  посепено, медлено, но верно, бязело добес хороших резллов.  #surflessons #surfing #surfer #surfinstruors #surfcoach #surfinglessons #learNtosurf #canggubali #canggubeach #pererenanbeach https://t.co/3a39ecvkep","Perlahan -lahan, perlahan tapi pasti, pasti akan mendapatkan hasil yang baik.  постепенно, медленно, но Верно, обihanзательно добьетесь хороших рлльтатов.  #surflessons #surfing #surfer #surfinstructors #surfcoach #surfinglessons #learnntosurf #canggubali #canggubeach #pererenanbeach https://t.co/3a39ecvkep",Positif,"gradually, slowly but surely, will definitely get good results. постепенно, медленно, но верно, обязательно добьетесь хороших результатов.","bertahap, perlahan tapi pasti, pasti akan membuahkan hasil yang baik. постепенно, медленно, но верно, обязательно добьетесь хороших результатов.","Gradually, slowly but surely, it will definitely produce good results. постепенно, медленно, но верно, online результатов."
3913,Self Healing terbaik https://t.co/64Hgq9gAAu,Best Self Healing https://t.co/64hgq9gaau,Self Healing Terbaik https://t.co/64hgq9gaau,Positif,self healing terbaik,penyembuhan diri terbaik,best self-healing
1157,Even the fools know nothing is forever~,Even the fools know nothing is forever ~,Bahkan orang -orang bodoh tahu tidak ada yang selamanya ~,Netral,even the fools know nothing is forever~,bahkan orang bodoh pun tahu tidak ada yang abadi~,even a fool knows nothing lasts forever~
4176,"Staycation di Bogor emang selalu menyenangkan, selain banyak kuliner makanan disini juga sering turun Hujan 💙","Staycation in Bogor is always fun, besides a lot of food culinary here it also often rains 💙","Staycation Di Bogor Emang Selalu Menyenangkan, Selain Banyak Kuliner Makanan Disini Jagi Sering Turun Hujan 💙",Positif,"staycation di bogor emang selalu menyenangkan, selain banyak kuliner makanan disini juga sering turun hujan :blue_heart:","staycation di bogor emang selalu menyenangkan, selain banyak kuliner makanan disini juga sering turun hujan :blue_heart:","Staycations in Bogor are always fun, apart from lots of culinary food here, it also often rains :blue_heart:"
2975,me: all day wandering around the realm of idiots https://t.co/Oqo4cWkpMe,ME: All day wandering around the realm of idiots https://t.co/oqo4cwkpme,Saya: sepanjang hari berkeliaran di sekitar ranah idiot https://t.co/oqo4cwkpme,Negatif,me: all day wandering around the realm of idiots,aku: seharian berkeliaran di dunia idiot,me: all day wandering around in the world of idiots
1688,"Healing yang paling ideal adalah ""ketiban"" duit banyak, jajanin ortu, dan travelling keliling Indonesia.","The most ideal healing is ""more"" money, parents' snacks, and traveling around Indonesia.","Menyembuhkan Yang Paling Ideal Adalah ""Ketiban"" Duit Banyak, Jajanin Ortu, Dan Bepergian Keliling Indonesia.",Positif,"healing yang paling ideal adalah ""ketiban"" duit banyak, jajanin ortu, dan travelling keliling indonesia.","healing yang paling ideal adalah ""ketiban"" duit banyak, jajanin ortu, dan traveling keliling indonesia.","The most ideal healing is getting a lot of money, having snacks for your parents, and traveling around Indonesia."
2652,"Lagi rame, gaslighting 🚀 https://t.co/svtedM4tdn","Again crowded, gaslighting 🚀 https://t.co/svtedm4tdn","Lagi Rame, Gaslighting 🚀 https://t.co/svtedm4tdn",Negatif,"lagi rame, gaslighting :rocket:","lagi rame, gaslighting :roket:","busy again, gaslighting :rocket:"
2614,Kondangan sendiri ✅ Makan ayce sendiri ✅ Jalan-jalan sendiri ✅ Staycation sendiri ✅ Ngopi sendiri ✅  Tinggal nonton bioskop sendiri aja belum,Self -invitation ✅ Eat your own ayce ✅ Own traveling ✅ Staycation itself ✅ Coffee Own ✅  Just watching your own cinema,Kondangan Sendiri ✅ Makan Ayce Sendiri ✅ Jalan-Jalan Sendiri ✅ Staycation sendiri ✅ Ngopi Sendiri ✅  Tinggal Nonton Bioskop Sendiri Aja Belum,Positif,kondangan sendiri :check_mark_button: makan ayce sendiri :check_mark_button: jalan-jalan sendiri :check_mark_button: staycation sendiri :check_mark_button: ngopi sendiri :check_mark_button: tinggal nonton bioskop sendiri aja belum,kondangan sendiri :check_mark_button: makan ayce sendiri :check_mark_button: jalan-jalan sendiri :check_mark_button: staycation sendiri :check_mark_button: ngopi sendiri :check_mark_button: tinggal nonton bioskop sendiri aja belum,own dinner :check_mark_button: eat alone
3715,Rekomendasi film horror dong bestie,Dong Bestie Horror Film Recommendations,Rekomendasi Film Horror Dong Bestie,Netral,rekomendasi film horror **** bestie,rekomendasi film horor **** bestie,**** bestie horror movie recommendations
2871,"manifesting menang cipar, disponsori kantor ke bali 😭","Manifesting wins cipar, sponsored by office to Bali 😭","memanifestasikan cipar mengang, kantor ke bali 😭 disponsori",Positif,"manifesting menang cipar, disponsori kantor ke bali :loudly_crying_face:","mewujudkan menang cipar, dikirim kantor ke bali :loudly_crying_face:","realized the cipar win, sent the office to bali :loudly_crying_face:"
4937,"Ya Allah, aku masih nunggu kiriman black/tuxedo kitten yg sehat lincah aktif bisa makan minum pup sendiri dan clingy ya.  (Doa spesifik) 😂","O Allah, I'm still waiting for a healthy black/tuxedo kitten shipment that is active actively able to eat pup yourself and clingy.  (Specific prayer) 😂","Ya Allah, AKU Masih Nunggu Kiriman Black/Tuxedo Kitten Yg Sehat Lincah Aktif Bisa Minum Pup Sendiri Dan Clingy Ya.  (DOA spesifik) 😂",Positif,"ya allah, aku masih nunggu kiriman black/tuxedo kitten yg sehat lincah aktif bisa makan minum pup sendiri dan clingy ya. (doa spesifik) :face_with_tears_of_joy:","ya allah, aku masih nunggu kiriman black/tuksedo catkin yg sehat lincah aktif bisa makan minum pup sendiri dan clingy ya. (doa spesifik) :wajah_dengan_air mata_kegembiraan:","oh my god, I'm still waiting for the delivery of a black/tuxedo catkin that is healthy, lively, active, can eat and drink its own poop and is clingy. (specific prayer) :face_with_tears_of joy:"
