Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,textin,backtranslated_tweet
3924,"semakin gw selflove, ak sadar value trbsr di dlm hdp yaitu semakin ak semangat mengejar impian, bagi ak kehilangan laki² bukan hal yg menakutkan, kmu mau pergi? Silahkan, ak hanya butuh laki² yg mengerti kalimat :   ""you need me and i need you, yes that's right my support system""","The more I selflove, I realize that the value of the TRBSR in HDP is that the more enthusiastic about pursuing dreams, for you to lose a man is not a scary thing, you want to go? Please, I just need a man who understands the sentence:  ""You need me and i need you, yes that's right my support system""","Semakin GW Selflove, AK Sadar Value TRBSR DI Dlm HDP YAIaku Semakin AK Semangat Mengejar Impian, BAGI AK Kehilangan Laki² Bukan Hal Yg Menakutkan, Kmu Mau Pergi? Silahkan, Ak Hanya Butuh Laki² Yg Mengerti Kalimat:  ""Anda membutuhkan saya dan saya membutuhkan Anda, ya itu benar sistem dukungan saya""",Positif,"semakin gw selflove, ak sadar value trbsr di dlm hdp yaitu semakin ak semangat mengejar impian, bagi ak kehilangan laki² bukan hal yg menakutkan, kmu mau pergi? silahkan, ak hanya butuh laki² yg mengerti kalimat : ""you need me and i need you, yes that's right my support system""","semakin gw selflove, ak sadar value trbsr di dlm hdp yaitu semakin ak semangat mengejar impian, bagi ak kehilangan laki² bukan hal yg menakutkan, kmu mau pergi? silahkan, ak hanya butuh laki² yg mengerti kalimat : ""you need me and i need you, yes that's right my support system""","The more I love myself, the more I realize the value lies in my life, the more enthusiastic I am to pursue my dreams, for me losing a man is not a scary thing, do you want to leave? Please, I just need a man who understands the sentence: ""You need me and I need you, yes that's right my support system"""
3342,"Omggg This is so good 🔥🔥🔥  I can't stop listening to the new song #RushHour, by #Crush featuring and starring #JHOPE of #BTS, my trending song choice. (@BTS_twt) https://t.co/RfJRpKmoBS","Omggg this is so good 🔥🔥🔥  I Can't Stop Listening to the New Song #Rushhour, by #Crush Featuring and Starring #Jhope of #BTS, My Trending Song Choice. (@Bts_twt) https://t.co/rfjrpkmobs","Omggg ini sangat bagus 🔥🔥🔥  Saya tidak bisa berhenti mendengarkan lagu baru #RushHour, oleh #crush yang menampilkan dan membintangi #JHope of #BTS, pilihan lagu tren saya. (@Bts_twt) https://t.co/rfjrpkmobs",Positif,"omggg this is so good :fire::fire::fire: i can't stop listening to the new song , by featuring and starring of , my trending song choice. ()","ya ampun ini bagus sekali :fire::fire::fire: aku tidak bisa berhenti mendengarkan lagu baru, dengan menampilkan dan membintangi, lagu pilihanku yang sedang tren. ()","omg this is so good :fire::fire::fire: I can't stop listening to new songs, featuring and starring, my favorite trending songs. ()"
1055,Dude doesn't know the concept of staycation. 😆😆😆 https://t.co/2scSkwVL86,Dude Doesn't knows the concept of staycation. 😆😆😆 https://t.co/2scskwvl86,Bung tidak tahu konsep staycation. 😆😆😆 https://t.co/2scskwvl86,Netral,dude doesn't know the concept of staycation. :grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,Bung tidak tahu konsep staycation. :grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,Dude doesn't know the concept of a staycation. :grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:
2933,"Mau nangis liat pc build dari The Verge, even Mangga Dua stores can actually build a neat pc rather than that 😩","Want to cry to see the PC build from The Verge, even Mangga Stores Can Actually Build a Neat PC Rather than that 😩","Mau nangis liat pc build dari verge, bahkan toko mangga doa benar -benar dapat membangun pc yang rapi daripada 😩",Negatif,"mau nangis liat pc build dari the verge, even mangga dua stores can actually build a neat pc rather than that :weary_face:","mau nangis liat pc build dari the verge, bahkan toko mangga dua sebenarnya bisa build pc yang rapi daripada itu :weary_face:","I want to cry looking at the PC build from The Verge, even Mango Dua shop can actually build a neater PC than that :weary_face:"
4001,Sholat Tarawih yg sangat melekat di ingatan krn sangat menguji iman 🤣... Rindu bestie~ https://t.co/qoJAU0hcg5,Tarawih prayer is very attached to memory because it really tests faith 🤣 ... Rindu Bestie ~ https://t.co/qojau0hcg5,Sholat tarawih yg sANGAT MeleT di Ingatan Krn Sangat Menguji Iman 🤣 ... Rindu bestie ~ https://t.co/qojau0hcg5,Positif,sholat tarawih yg sangat melekat di ingatan krn sangat menguji iman :rolling_on_the_floor_laughing:... rindu bestie~,sholat tarawih yg sangat melekat di ingatan krn sangat menguji iman :rolling_on_the_floor_laughing:... rindu sahabat~,Tarawih prayers are very fond of memory because they really test your faith :rolling_on_the_floor_laughing:... miss you friends~
3490,Pagi pagi kenak tausiah nikah sm org kantor..... Santuy bah kaaaak 😂😂😂,Morning Morning Kenak tausiah marriage sm org office ..... santuy bah kaaaak 😂😂😂,Pagi pagi kenak tausiah nikah sm org kantor ..... santuy bah kaaaak 😂😂😂,Negatif,pagi pagi kenak tausiah nikah sm org kantor..... santuy bah kaaaak :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,pagi pagi kenak tausiah nikah sm org kantor..... santuy bah kaaaak :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,"In the morning, it's good to know about getting married with someone from the office..... it's so cool, kaaaak :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:"
715,"Bobby: ""Even in my dreams, you are getting far away.""  Chanwoo: ""In relationship, as a couple."" https://t.co/jMGGb2gwvh","Bobby: ""Even in my dreams, you are getting far away.""  Chanwoo: ""In Relationship, as a couple."" https://t.co/jmggb2gwvh","Bobby: ""Bahkan dalam mimpiku, kamu akan jauh.""  Chanwoo: ""Dalam hubungan, sebagai pasangan."" https://t.co/jmggb2gwvh",Netral,"bobby: ""even in my dreams, you are getting far away."" chanwoo: ""in relationship, as a couple.""","bobby: ""bahkan dalam mimpiku, kamu semakin jauh."" Chanwoo: ""dalam hubungan, sebagai pasangan.""","Bobby: ""Even in my dreams, you're getting further away."" Chanwoo: “in a relationship, as a couple.”"
4349,"Teman-temannya pada bilang ""yaa udh balikan aja"" Aku : susah2ka move on, nangis klo ingt dia, mkn tdk teratur, bb trun drastis, healing kiri kanan, dan dgn gampangnya mu sruhka balikan 😏😩","His friends said ""Yeah, just back"" me: it's hard to move on, crying if you want him, it is irregular, bb trun drastically, left and right healing, and easily mu sruhka back 😏😩 😏😩","TEMAN-TEMANNAA PAYA BILANG ""Yaa udh BALIKAN AJA"" AKU: SUSAH2KA Pindah, Nangis Klo Ingt Dia, mkn TDK teratur, bb trun drastis, penyembuhan kiri kanan, dan dgn gampangnya mu sruhka 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩 😏😩",Negatif,"teman-temannya pada bilang ""yaa udh balikan aja"" aku : susah2ka move on, nangis klo ingt dia, mkn tdk teratur, bb trun drastis, healing kiri kanan, dan dgn gampangnya mu sruhka balikan :smirking_face::weary_face:","teman-temannya pada bilang ""yaa udh balikan aja"" aku : susah2ka move on, nangis klo ingt dia, mkn tdk teratur, bb trun drastis, healing kiri kanan, dan dgn mudahnya mu sruhka balikan :smirking_face::weary_face:","his friends said ""okay, just go back"" me: it's hard to move on, I cry when I remember him, my eating is irregular, my BB drops drastically, healing left and right, and it's easy for you to come back :smirking_face::weary_face:"
4864,Who doesn’t want a fridge honestly #XSXFridgeSweeps https://t.co/SypV7lA7Ea,Who does not want a fridge honestly #Xsxfridgesweeps https://t.co/sypv7la7ea,Siapa yang tidak menginginkan lemari es dengan jujur #Xsxfridgesweeps https://t.co/sypv7la7ea,Netral,who doesn't want a fridge honestly,siapa yang tidak menginginkan lemari es sejujurnya,who doesn't want a fridge honestly
4222,"stop denial, jalani......","stop denial, live ...","Hentikan penolakan, jalani ......",Netral,"stop denial, jalani......","berhenti menyangkal, jalani......","stop denying it, live it......"
4342,Team Penthouse. Aseli nongton ini malah overthinking semdiri. https://t.co/wPxJoib4HB,Penthouse team. Aseli Nongton is even overthinking Semdiri. https://t.co/wpxjoib4hb,Team Penthouse. Aseli Nongton ini Malah terlalu banyak berpikir semdiri. https://t.co/wpxjoib4hb,Negatif,team penthouse. aseli nongton ini malah overthinking semdiri.,penthouse tim. aseli nongton ini malah overthinking semdiri.,"team penthouse. While watching this, I ended up overthinking myself."
3831,Sebenernya kamu prefer ke aku atau dia yg tante² sih? Wkkwkw,Actually you prefer me or he is the auntie? Wkkwkw,Sebenernya kamu lebih suka ke aku atuu dia yg tante² sih? Wkkwkw,Negatif,sebenernya kamu prefer ke aku atau dia yg tante² sih? wkkwkw,sebenernya kamu lebih suka ke aku atau dia yg tante² sih? wkkwkw,Do you actually prefer me or her auntie? hahaha
3261,"no worries, I won’t even shocked if there’s alien simp-ing for tae 😌 https://t.co/hJhUc2w7J1","No Worries, I Won'T even shocked if there's alien simp-ing for tae 😌 https://t.co/hjhuc2w7j1","Jangan khawatir, saya bahkan tidak akan terkejut jika ada alien simp untuk tae 😌 https://t.co/hjhuc2w7j1",Positif,"no worries, i won't even shocked if there's alien simp-ing for tae :relieved_face:","tenang saja, aku bahkan tidak akan terkejut jika ada sim-ing alien untuk tae :relieved_face:","don't worry, I wouldn't even be surprised if there was an alien sim-ing for tae :relieved_face:"
1866,I don't care even if you care,I don't care even if you care,Saya tidak peduli bahkan jika Anda peduli,Negatif,i don't care even if you care,aku tidak peduli meskipun kamu peduli,I don't care even if you care
1147,"Even my favorite Batman Christian Bale, joining Marvel 😍😘","Even My Favorite Batman Christian Bale, Joining Marvel 😍😘","Bahkan Batman Christian Bale favorit saya, bergabung dengan Marvel 😍😘",Positif,"even my favorite batman christian bale, joining marvel :smiling_face_with_heart-eyes::face_blowing_a_kiss:","bahkan bale christian batman favoritku, bergabung dengan keajaiban :smiling_face_with_heart-eyes::face_blowing_a_kiss:","even my favorite bale christian batman, joined the magic :smiling_face_with_heart-eyes::face_blowing_a_kiss:"
2001,"I'm not gonna say he's the perfect hero because he'd done some mistakes, but just as the circle of life goes, he grew up, learned, and became better, even until his very last act. #LukeSkywalker @MarkHamill https://t.co/prcGPkBcTX","I'm not gonna say he's the perfect hero because he'd done some motions, but just as the circle of life goes, he grw up, learning, and Became Better, even up to his very last act. #Lukeskywalker @markhamill https://t.co/prcgpkbctx","Saya tidak akan mengatakan dia adalah pahlawan yang sempurna karena dia telah melakukan beberapa kesalahan, tetapi seperti halnya lingkaran kehidupan, dia dibesarkan, belajar, dan menjadi lebih baik, bahkan sampai tindakan terakhirnya. #Lukeskywalker @markhamill https://t.co/prcgpkbctx",Positif,"i'm not gonna say he's the perfect hero because he'd done some mistakes, but just as the circle of life goes, he grew up, learned, and became better, even until his very last act.","Saya tidak akan mengatakan dia adalah pahlawan yang sempurna karena dia telah melakukan beberapa kesalahan, tetapi seiring berjalannya waktu, dia tumbuh, belajar, dan menjadi lebih baik, bahkan hingga tindakan terakhirnya.","I wouldn't say he's a perfect hero because he has made some mistakes, but as time goes by, he grows, learns, and gets better, even down to his final act."
83,"*Keutamaan Zakat di Bulan Ramadhan*Yuk bestie kita bersama berlomba dlm kebaikan.Jangan sampai lupa menunaikan Zakat, Infak, Sedekah, atau Wakaf terbaiknya ke lembaga amal atau yayasan terpercaya terdekat kita 😉🙏🏻#RamadhanKarem #BulanKepedulian#PKSmelayaniRakyat#KataNetty https://t.co/lDvLXrEqVJ","*The virtue of zakat in the month of Ramadan*Yuk Bestie we together compete in goodness. Don't forget to fulfill zakat, infaq, alms, or the best waqf to the charity or trusted foundation institution closest to us 😉🙏🏻#Ramadhankarem#Month /t.co/LDVLXREQVJ","*Keutama Zakat di Bulan Ramadhan*yuk bestie kita bersama berlomba dlm kebaanya.jangan Sampai lupa menunaan zakat, infak, sedekah, atue -wAKaMped#😉🙏🏻eKanya ke lembaga atupepanya# /t.co/LDVLXREQVJ",Positif,"*keutamaan zakat di bulan ramadhan*yuk bestie kita bersama berlomba dlm kebaikan.jangan sampai lupa menunaikan zakat, infak, sedekah, atau wakaf terbaiknya ke lembaga amal atau yayasan terpercaya terdekat kita :winking_face::folded_hands_light_skin_tone:","*keutamaan zakat di bulan ramadhan*yuk sahabat kita bersama berlomba dlm kebaikan.jangan sampai lupa menunaikan zakat, infak, sedekah, atau wakaf terbaiknya ke lembaga amal atau yayasan terpercaya terdekat kita :winking_face::folded_hands_light_skin_tone:",*Priority of Zakat in the month of Ramadan
1551,"He’s surely soo excited! Siapa sih yg nggak? 😆😆  Baru pulang kerumah trus dsambut senyum manis ayank beb &amp; kado indah segede gaban 🥰🥰  BrightWin bener2 y, set the standard soo damn high in loving each other 😭😭😭  God, please always give them happiness 🤍💚🥺🥺🥺  #ไบร์ทวิน https://t.co/iDeIzDhKQj","He’s Surely Soo Excited! Who isn't it? 😆😆  Just returned home and then welcomed the sweet smile ayank beb & amp; Beautiful gift as big as Gaban 🥰🥰  Brightwin is really y, set the standard soo damn high in loving each other 😭&  God, please always give them happiness 🤍💚🥺🥺🥺  #ไบร์ทวิน https://t.co/ideizdhkqj","Dia pasti sangat bersemangat! Siapa sih yg nggak? 😆😆  Baru Pulu Kerumah Trus Dsambut Senyum Manis Ayank Beb & amp; Kado Indah Segede Gaban 🥰🥰  Brightwin Bener2 y, atur standar Soo Damn dalam saling mencintai 😭😭😭  Tuhan, tolong selalu beri mereka kebahagiaan 🤍💚🥺🥺🥺  #ไบร์ทวิน https://t.co/ideizdhkqj",Positif,"he's surely soo excited! siapa sih yg nggak? :grinning_squinting_face::grinning_squinting_face: baru pulang kerumah trus dsambut senyum manis ayank beb &amp; kado indah segede gaban :smiling_face_with_hearts::smiling_face_with_hearts: brightwin bener2 y, set the standard soo **** high in loving each other :loudly_crying_face::loudly_crying_face::loudly_crying_face: ****, please always give them happiness :white_heart::green_heart::pleading_face::pleading_face::pleading_face: #ไบร์ทวิน","dia pasti sangat bersemangat! siapa sih yang gak? :grinning_squinting_face::grinning_squinting_face: baru pulang ke rumah trus dsambut senyum manis ayank beb &amp; kado indah segede gaban :smiling_face_with_hearts::smiling_face_with_hearts: brightwin bener2 y, tetapkan standar yang sangat tinggi dalam mencintai satu sama lain :loudly_crying_face::loudly_crying_face::loudly_crying_face: ****, tolong selalu beri mereka kebahagiaan :white_heart::green_heart::pleading_face::pleading_face::pleading_face: #ไบร์ทวิน","he must be so excited! who doesn't? :grinning_squinting_face::grinning_squinting_face: just came home and was greeted by a sweet smile from Ayank Beb &amp; a beautiful gift as big as gaban :smiling_face_with_hearts::smiling_face_with_hearts: brightwin really y, set very high standards in loving each other :loudly_crying_face::loudly_crying_face::loudly_crying_face: ****, please always give them happiness :white_heart::green_heart:: pleading_face::pleading_face::pleading_face: #ไบร์ทวิน"
